=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.02.06 11:54:08 =~=~=~=~=~=~=~=~=~=~=~=
830,432384
831,433032
832,434141
833,434388
834,435304
835,435454
836,436314
837,436537
838,436715
839,437116
840,437627
841,437858
842,437881
843,439836
844,440281
845,440505
846,441136
847,442078
848,442101
849,442622
850,444237
851,445305
852,445375
853,445640
854,445924
855,445969
856,446049
857,446168
858,446553
859,447149
860,448269
861,448875
862,449119
863,449213
864,449240
865,449361
866,451712
867,452476
868,452628
869,452861
870,452892
871,453390
872,453453
873,453752
874,454278
875,454451
876,455237
877,455876
878,457413
879,458067
880,458817
881,459513
882,459542
883,459575
884,460217
885,460741
886,460811
887,461833
888,463226
889,463476
890,465563
891,465811
892,467118
893,468150
894,468375
895,468485
896,468943
897,469427
898,470257
899,470359
900,471452
901,471527
902,472330
903,474241
904,476784
905,476943
906,477593
907,477635
908,478680
909,478889
910,479187
911,479283
912,479463
913,479778
914,480337
915,480590
916,480844
917,480861
918,481609
919,481658
920,482060
921,482242
922,482774
923,483286
924,483428
925,483672
926,484554
927,485335
928,486070
929,486970
930,487010
931,487172
932,487355
933,487576
934,487727
935,488249
936,489001
937,489490
938,490695
939,492102
940,492665
941,492915
942,493006
943,493985
944,494367
945,494374
946,495057
947,495435
948,495993
949,496927
950,497115
951,497241
952,497779
953,498574
954,498834
955,498975
956,499429
957,501253
958,501558
959,504104
960,504613
961,504641
962,506421
963,506590
964,506902
965,507143
966,508953
967,510163
968,510427
969,511799
970,511991
971,513040
972,513162
973,513870
974,514172
975,514503
976,514595
977,514896
978,516336
979,516668
980,518239
981,518815
982,519744
983,519836
984,520313
985,520467
986,520482
987,520670
988,520700
989,521777
990,523945
991,524377
992,524574
993,525316
994,525361
995,527027
996,527139
997,527484
998,527494
999,528058
1000,528099
1001,528343
1002,529015
1003,529356
1004,529694
1005,529709
1006,531468
1007,531727
1008,532241
1009,532788
1010,534370
1011,534686
1012,535557
1013,535567
1014,536572
1015,537623
1016,537639
1017,537848
1018,537953
1019,537967
1020,538450
1021,539220
1022,539422
1023,541390
1024,541669
1025,542231
1026,542267
1027,543179
1028,543276
1029,543478
1030,543747
1031,544891
1032,545395
1033,547477
1034,547929
1035,547934
1036,547998
1037,548224
1038,548284
1039,549011
1040,549257
1041,550454
1042,550690
1043,550961
1044,551800
1045,552232
1046,552301
1047,552704
1048,553210
1049,554142
1050,554474
1051,554536
1052,555593
1053,556591
1054,556612
1055,556695
1056,556940
1057,557417
1058,557453
1059,558080
1060,558471
1061,558588
1062,558703
1063,558905
1064,559934
1065,560667
1066,560943
1067,561169
1068,561197
1069,561469
1070,563019
1071,563694
1072,565076
1073,565169
1074,565371
1075,565619
1076,565946
1077,566382
1078,566493
1079,567518
1080,568838
1081,569266
1082,571034
1083,571447
1084,571985
1085,572305
1086,572338
1087,572575
1088,573744
1089,574351
1090,574582
1091,575469
1092,575819
1093,576676
1094,579384
1095,579534
1096,580737
1097,582300
1098,583053
1099,583209
1100,584036
1101,584174
1102,584307
1103,584888
1104,585758
1105,586115
1106,586267
1107,586656
1108,587066
1109,587118
1110,587672
1111,589223
1112,589841
1113,590405
1114,590588
1115,592228
1116,592818
1117,593212
1118,593871
1119,594468
1120,595214
1121,595312
1122,595526
1123,595858
1124,596134
1125,596802
1126,597087
1127,597121
1128,597404
1129,597446
1130,597564
1131,597684
1132,597938
1133,598391
1134,598486
1135,598494
1136,598935
1137,599136
1138,599465
1139,599575
1140,600283
1141,600515
1142,600568
1143,600986
1144,601115
1145,601740
1146,601929
1147,602521
1148,602733
1149,602807
1150,603122
1151,603381
1152,603982
1153,604379
1154,606098
1155,606602
1156,606839
1157,607303
1158,608345
1159,608455
1160,609093
1161,609136
1162,609200
1163,609909
1164,611017
1165,611345
1166,612469
1167,612985
1168,613109
1169,613656
1170,613670
1171,614264
1172,614477
1173,615064
1174,616497
1175,616511
1176,616561
1177,617273
1178,618021
1179,618237
1180,618430
1181,618532
1182,619530
1183,620459
1184,620944
1185,622384
1186,624088
1187,624228
1188,624368
1189,624891
1190,625894
1191,626424
1192,626993
1193,627908
1194,628184
1195,630354
1196,630653
1197,631034
1198,631188
1199,631657
1200,631903
1201,632365
1202,633199
1203,633269
1204,633606
1205,633762
1206,634522
1207,634848
1208,636406
1209,637074
1210,637464
1211,637678
1212,637992
1213,638536
1214,638937
1215,639749
1216,641012
1217,642202
1218,642379
1219,643305
1220,643331
1221,644318
1222,644374
1223,644758
1224,644901
1225,646017
1226,646055
1227,646604
1228,646934
1229,647186
1230,647560
1231,648139
1232,648272
1233,648508
1234,648658
1235,648994
1236,649043
1237,649874
1238,650741
1239,650977
1240,651201
1241,651529
1242,651653
1243,652311
1244,652338
1245,653103
1246,653188
1247,653289
1248,654040
1249,654734
1250,655081
1251,655380
1252,655696
1253,656283
1254,658264
1255,659584
1256,659678
1257,659766
1258,660319
1259,660718
1260,661569
1261,661661
1262,661682
1263,662007
1264,662206
1265,663108
1266,663588
1267,664498
1268,664599
1269,664942
1270,665095
1271,665949
1272,666412
1273,667879
1274,668440
1275,668534
1276,669731
1277,669913
1278,670401
1279,670517
1280,671827
1281,671873
1282,672317
1283,672900
1284,673770
1285,674050
1286,674657
1287,675454
1288,677382
1289,677505
1290,677822
1291,677836
1292,677974
1293,680124
1294,681199
1295,682646
1296,683180
1297,683350
1298,683743
1299,684747
1300,685288
1301,685299
1302,685996
1303,686203
1304,686322
1305,686860
1306,686968
1307,687378
1308,687642
1309,688222
1310,688345
1311,688390
1312,689777
1313,691067
1314,691148
1315,691854
1316,692299
1317,692520
1318,692837
1319,695599
1320,696336
1321,699751
1322,700304
1323,700443
1324,700563
1325,700603
1326,701212
1327,701388
1328,702442
1329,704655
1330,705121
1331,705172
1332,706128
1333,706726
1334,707074
1335,707277
1336,708004
1337,708302
1338,708764
1339,708943
1340,710273
1341,710294
1342,711438
1343,712173
1344,712774
1345,714429
1346,715157
1347,715195
1348,715588
1349,715768
1350,715908
1351,719036
1352,721436
1353,722869
1354,723094
1355,723190
1356,723496
1357,724715
1358,724987
1359,725095
1360,725398
1361,725809
1362,726601
1363,726811
1364,727041
1365,727830
1366,728139
1367,728935
1368,729768
1369,730190
1370,730598
1371,730805
1372,732579
1373,733196
1374,733339
1375,734227
1376,735804
1377,735963
1378,736209
1379,736322
1380,736585
1381,736666
1382,737943
1383,739023
1384,739309
1385,739522
1386,739617
1387,740299
1388,740959
1389,741143
1390,741146
1391,741237
1392,741688
1393,743481
1394,745038
1395,746296
1396,747246
1397,747439
1398,747594
1399,747597
1400,748566
1401,749100
1402,749625
1403,749966
1404,750599
1405,750796
1406,751162
1407,751192
1408,751276
1409,752892
1410,753169
1411,753789
1412,754019
1413,754121
1414,754607
1415,755189
1416,755379
1417,757560
1418,758494
1419,760100
1420,760168
1421,761450
1422,761976
1423,762614
1424,763309
1425,763435
1426,763458
1427,763858
1428,765079
1429,765306
1430,765906
1431,766464
1432,767172
1433,767547
1434,767908
1435,768326
1436,768332
1437,768582
1438,768834
1439,768959
1440,769258
1441,769955
1442,770530
1443,770537
1444,770680
1445,771326
1446,771708
1447,771722
1448,772381
1449,772747
1450,772819
1451,772947
1452,775018
1453,775459
1454,775751
1455,776443
1456,778310
1457,778329
1458,778880
1459,779182
1460,780438
